Gene ID	source_id	gene_source_id	Gene Name or Symbol	Hypnozoite, schizont and blood stage transcriptomes (laser microdissection) - Liver schizont - unique (Pcyn LCM hypno-schizo-blood RNA-Seq)	Hypnozoite, schizont and blood stage transcriptomes (laser microdissection) - Blood stage - unique (Pcyn LCM hypno-schizo-blood RNA-Seq)	Hypnozoite, schizont and blood stage transcriptomes (laser microdissection) - Hypnozoite - unique (Pcyn LCM hypno-schizo-blood RNA-Seq)	
PcyM_1011900	PcyM_1011900-t36_1	PcyM_1011900	N/A	1339.09	1204.27	320.52	
PcyM_1012000	PcyM_1012000-t36_1	PcyM_1012000	N/A	52.18	13.7	30.11	
PcyM_1012100	PcyM_1012100-t36_1	PcyM_1012100	N/A	25.25	18.8	53.36	
PcyM_1012200	PcyM_1012200-t36_1	PcyM_1012200	N/A	361.39	408.62	13.74	
PcyM_1012300	PcyM_1012300-t36_1	PcyM_1012300	N/A	57.46	62.3	25.47	
PcyM_1012400	PcyM_1012400-t36_1	PcyM_1012400	CCR4	26.93	12.2	27.04	
PcyM_1012500	PcyM_1012500-t36_1	PcyM_1012500	RPS24	3150.95	5359.02	1806.81	
PcyM_1012600	PcyM_1012600-t36_1	PcyM_1012600	N/A	71.34	10.8	11.04	
PcyM_1012800	PcyM_1012800-t36_1	PcyM_1012800	N/A	916.25	812.08	33.52	
PcyM_1012900	PcyM_1012900-t36_1	PcyM_1012900	N/A	1923.23	1510.61	1899.61	
PcyM_1013100	PcyM_1013100-t36_1	PcyM_1013100	SLBP	284.45	111.13	613.91	
PcyM_1013200	PcyM_1013200-t36_1	PcyM_1013200	N/A	4.69	19.89	0	
PcyM_1013300	PcyM_1013300-t36_1	PcyM_1013300	PSOP13	1.07	638.51	0	
PcyM_1013400	PcyM_1013400-t36_1	PcyM_1013400	N/A	51.31	30.55	18.02	
PcyM_1013500	PcyM_1013500-t36_1	PcyM_1013500	DDX23	21.34	17.02	32.07	
PcyM_1013600	PcyM_1013600-t36_1	PcyM_1013600	CYC3	13.44	37.06	0	
PcyM_1013700	PcyM_1013700-t36_1	PcyM_1013700	N/A	1848.33	818.2	233.69	
PcyM_1013900	PcyM_1013900-t36_1	PcyM_1013900	N/A	1169.2	334.49	0	
PcyM_1014000	PcyM_1014000-t36_1	PcyM_1014000	N/A	72.56	34.38	28.02	
PcyM_1014100	PcyM_1014100-t36_1	PcyM_1014100	N/A	167.48	139.4	16.67	
PcyM_1014200	PcyM_1014200-t36_1	PcyM_1014200	N/A	66.52	20.98	138.09	
PcyM_1014300	PcyM_1014300-t36_1	PcyM_1014300	ApiAP2	1.32	4.9	120.98	
PcyM_1014400	PcyM_1014400-t36_1	PcyM_1014400	N/A	0	150.99	0	
PcyM_1014600	PcyM_1014600-t36_1	PcyM_1014600	N/A	410.65	216.94	115.14	
PcyM_1014700	PcyM_1014700-t36_1	PcyM_1014700	CPbeta	178.48	136.42	28.66	
PcyM_1014800	PcyM_1014800-t36_1	PcyM_1014800	N/A	0.7	22.45	0	
PcyM_1014900	PcyM_1014900-t36_1	PcyM_1014900	FACT-L	66.77	142.61	0	
PcyM_1015100	PcyM_1015100-t36_1	PcyM_1015100	SR1	287.45	294.59	6.2	
PcyM_1015200	PcyM_1015200-t36_1	PcyM_1015200	N/A	1.79	19.35	0	
PcyM_1015300	PcyM_1015300-t36_1	PcyM_1015300	N/A	109.18	40.89	82.67	
PcyM_1015400	PcyM_1015400-t36_1	PcyM_1015400	N/A	1659.59	1793.71	1502.15	
PcyM_1015500	PcyM_1015500-t36_1	PcyM_1015500	RPL2	1879.13	1173.13	953.24	
PcyM_1015700	PcyM_1015700-t36_1	PcyM_1015700	AP2-O2	41.12	12.73	332.92	
PcyM_1015800	PcyM_1015800-t36_1	PcyM_1015800	N/A	72.3	15.52	12.1	
PcyM_1015900	PcyM_1015900-t36_1	PcyM_1015900	MB2	78.61	18.02	113.02	
PcyM_1016000	PcyM_1016000-t36_1	PcyM_1016000	N/A	15.98	1024.64	2.22	
PcyM_1016300	PcyM_1016300-t36_1	PcyM_1016300	PhLP3	264.84	107.42	610.3	
PcyM_1016400	PcyM_1016400-t36_1	PcyM_1016400	N/A	13.46	10.72	69.21	
PcyM_1016500	PcyM_1016500-t36_1	PcyM_1016500	N/A	3706.29	1910.07	592.97	
PcyM_1016600	PcyM_1016600-t36_1	PcyM_1016600	N/A	95.14	18.73	4.15	
PcyM_1016700	PcyM_1016700-t36_1	PcyM_1016700	N/A	110.8	57.15	144.6	
PcyM_1016750	PcyM_1016750-t36_1	PcyM_1016750	N/A	187.15	92.83	745.14	
PcyM_1016800	PcyM_1016800-t36_1	PcyM_1016800	GAP40	7.48	148.43	0.95	
PcyM_1016900	PcyM_1016900-t36_1	PcyM_1016900	N/A	0.45	34.99	0	
PcyM_1017100	PcyM_1017100-t36_1	PcyM_1017100	N/A	11.83	23.25	18.86	
PcyM_1017200	PcyM_1017200-t36_1	PcyM_1017200	N/A	0.07	23.08	0	
PcyM_1017300	PcyM_1017300-t36_1	PcyM_1017300	N/A	19.06	6.62	23.83	
PcyM_1017500	PcyM_1017500-t36_1	PcyM_1017500	N/A	256.6	91.77	0	
PcyM_1017700	PcyM_1017700-t36_1	PcyM_1017700	ROM9	110.69	24.02	110.72	
PcyM_1017800	PcyM_1017800-t36_1	PcyM_1017800	N/A	9.95	5.27	13.22	
PcyM_1017900	PcyM_1017900-t36_1	PcyM_1017900	N/A	12.93	23.49	2.71	
PcyM_1018000	PcyM_1018000-t36_1	PcyM_1018000	N/A	16.17	8.67	9.4	
PcyM_1018100	PcyM_1018100-t36_1	PcyM_1018100	N/A	9.6	33.73	55.83	
PcyM_1018300	PcyM_1018300-t36_1	PcyM_1018300	N/A	108.68	87.08	8.25	
PcyM_1018400	PcyM_1018400-t36_1	PcyM_1018400	N/A	47.65	255.22	102.26	
PcyM_1018500	PcyM_1018500-t36_1	PcyM_1018500	N/A	77.18	30.8	36.11	
PcyM_1018600	PcyM_1018600-t36_1	PcyM_1018600	N/A	24.24	9.42	8.98	
PcyM_1018700	PcyM_1018700-t36_1	PcyM_1018700	UvrD	4.61	2.96	2.46	
PcyM_1018800	PcyM_1018800-t36_1	PcyM_1018800	N/A	74.83	278.06	27.48	
PcyM_1018900	PcyM_1018900-t36_1	PcyM_1018900	N/A	428.69	408.32	0	
PcyM_1019000	PcyM_1019000-t36_1	PcyM_1019000	RAB1a	230.09	168.49	0	
PcyM_1019100	PcyM_1019100-t36_1	PcyM_1019100	PSOP12	16.85	641.86	15.01	
PcyM_1019200	PcyM_1019200-t36_1	PcyM_1019200	N/A	54.34	21.46	184.29	
PcyM_1019300	PcyM_1019300-t36_1	PcyM_1019300	PAM16	133.78	365.07	0	
PcyM_1019400	PcyM_1019400-t36_1	PcyM_1019400	N/A	102.38	73.65	32.79	
PcyM_1019500	PcyM_1019500-t36_1	PcyM_1019500	PNP	168.23	147.42	0	
PcyM_1019600	PcyM_1019600-t36_1	PcyM_1019600	N/A	20.46	8.04	40.27	
PcyM_1019800	PcyM_1019800-t36_1	PcyM_1019800	N/A	196.41	104.45	0	
PcyM_1019900	PcyM_1019900-t36_1	PcyM_1019900	N/A	39.01	1062.19	0	
PcyM_1020000	PcyM_1020000-t36_1	PcyM_1020000	N/A	39.07	12.61	0	
PcyM_1020100	PcyM_1020100-t36_1	PcyM_1020100	N/A	79.88	28.89	1.43	
PcyM_1020200	PcyM_1020200-t36_1	PcyM_1020200	OPRT	179.09	88.04	8.53	
PcyM_1020300	PcyM_1020300-t36_1	PcyM_1020300	RAB1b	132.07	33.57	7.08	
PcyM_1020400	PcyM_1020400-t36_1	PcyM_1020400	N/A	99.67	54.96	355.35	
PcyM_1020600	PcyM_1020600-t36_1	PcyM_1020600	N/A	34.48	16.77	26.84	
PcyM_1020700	PcyM_1020700-t36_1	PcyM_1020700	N/A	10.63	34.16	0	
PcyM_1020800	PcyM_1020800-t36_1	PcyM_1020800	MAT1	100.13	63.58	352.04	
PcyM_1020900	PcyM_1020900-t36_1	PcyM_1020900	N/A	58.41	25.27	5.04	
PcyM_1021000	PcyM_1021000-t36_1	PcyM_1021000	N/A	958.86	674.08	778.02	
PcyM_1021100	PcyM_1021100-t36_1	PcyM_1021100	N/A	1029.95	770.81	719.2	
PcyM_1021200	PcyM_1021200-t36_1	PcyM_1021200	N/A	52.88	47.33	25.11	
PcyM_1021300	PcyM_1021300-t36_1	PcyM_1021300	INO1	477.73	220.51	625.52	
PcyM_1021400	PcyM_1021400-t36_1	PcyM_1021400	CGI121	153.56	121.51	49.94	
PcyM_1021500	PcyM_1021500-t36_1	PcyM_1021500	ARNP	47.92	13.73	19.64	
PcyM_1021600	PcyM_1021600-t36_1	PcyM_1021600	N/A	28.85	20	58.13	
PcyM_1021700	PcyM_1021700-t36_1	PcyM_1021700	N/A	0.42	1.52	0.78	
PcyM_1021800	PcyM_1021800-t36_1	PcyM_1021800	N/A	42.72	9.78	34.5	
PcyM_1021900	PcyM_1021900-t36_1	PcyM_1021900	SCD	66.62	89.98	305.01	
PcyM_1022000	PcyM_1022000-t36_1	PcyM_1022000	N/A	63.44	1024.84	0	
PcyM_1022100	PcyM_1022100-t36_1	PcyM_1022100	TCTP	833.11	2229.52	188.45	
PcyM_1022300	PcyM_1022300-t36_1	PcyM_1022300	N/A	3.05	93.13	0	
PcyM_1022400	PcyM_1022400-t36_1	PcyM_1022400	N/A	0.06	162.82	14.4	
PcyM_1022800	PcyM_1022800-t36_1	PcyM_1022800	N/A	64.64	25.58	1.91	
PcyM_1022900	PcyM_1022900-t36_1	PcyM_1022900	N/A	14.34	8.3	0	
PcyM_1023000	PcyM_1023000-t36_1	PcyM_1023000	SIP	1.98	203.92	0	
PcyM_1023100	PcyM_1023100-t36_1	PcyM_1023100	CYP87	88.29	37.93	6.75	
PcyM_1023200	PcyM_1023200-t36_1	PcyM_1023200	N/A	40.95	2.32	92.98	
PcyM_1023300	PcyM_1023300-t36_1	PcyM_1023300	N/A	1.18	34.86	3.85	
PcyM_1023500	PcyM_1023500-t36_1	PcyM_1023500	N/A	111.24	70.43	7.78	
PcyM_1023600	PcyM_1023600-t36_1	PcyM_1023600	PI4K	36.21	15.12	2.1	
PcyM_1023900	PcyM_1023900-t36_1	PcyM_1023900	N/A	37.79	673.82	0	
PcyM_1024100	PcyM_1024100-t36_1	PcyM_1024100	N/A	93.07	154.82	3.47	
PcyM_1024200	PcyM_1024200-t36_1	PcyM_1024200	N/A	7.93	13.65	0	
PcyM_1024300	PcyM_1024300-t36_1	PcyM_1024300	RNAPI	13.95	12.17	0.68	
PcyM_1024400	PcyM_1024400-t36_1	PcyM_1024400	N/A	131.23	118.63	638.69	
PcyM_1024500	PcyM_1024500-t36_1	PcyM_1024500	N/A	0.35	121.97	0	
PcyM_1024600	PcyM_1024600-t36_1	PcyM_1024600	N/A	35.95	30.91	26.39	
PcyM_1024700	PcyM_1024700-t36_1	PcyM_1024700	N/A	172.51	156.21	54.67	
PcyM_1024800	PcyM_1024800-t36_1	PcyM_1024800	N/A	3.21	1.67	2.7	
PcyM_1024900	PcyM_1024900-t36_1	PcyM_1024900	SSB	67.91	31.37	449.71	
PcyM_1025000	PcyM_1025000-t36_1	PcyM_1025000	PRP5	17.04	5.37	0.64	
PcyM_1025100	PcyM_1025100-t36_1	PcyM_1025100	N/A	123.81	64.48	544.98	
PcyM_1025200	PcyM_1025200-t36_1	PcyM_1025200	RCC1	5.87	6.01	2.68	
PcyM_1025300	PcyM_1025300-t36_1	PcyM_1025300	N/A	2.86	329.46	0	
PcyM_1025400	PcyM_1025400-t36_1	PcyM_1025400	N/A	251.54	30.35	0	
PcyM_1025600	PcyM_1025600-t36_1	PcyM_1025600	N/A	185.8	146.84	2.77	
PcyM_1025700	PcyM_1025700-t36_1	PcyM_1025700	SET9	6.59	3.83	1.72	
PcyM_1025900	PcyM_1025900-t36_1	PcyM_1025900	N/A	142.39	34.53	84.47	
PcyM_1026000	PcyM_1026000-t36_1	PcyM_1026000	N/A	812.36	214.4	1378.43	
PcyM_1026200	PcyM_1026200-t36_1	PcyM_1026200	N/A	3.44	4.11	0.35	
PcyM_1026300	PcyM_1026300-t36_1	PcyM_1026300	NPL4	258.04	101.15	115.6	
PcyM_1026400	PcyM_1026400-t36_1	PcyM_1026400	CAF40	51.29	6.79	1.68	
PcyM_1026500	PcyM_1026500-t36_1	PcyM_1026500	SUB1	1.26	75.97	0	
PcyM_1026600	PcyM_1026600-t36_1	PcyM_1026600	N/A	130.36	252.36	0	
PcyM_1026700	PcyM_1026700-t36_1	PcyM_1026700	N/A	0.45	1.72	0.82	
PcyM_1026800	PcyM_1026800-t36_1	PcyM_1026800	N/A	20.85	13.51	39.35	
PcyM_1026900	PcyM_1026900-t36_1	PcyM_1026900	RPL4	941.74	972.79	1319.62	
PcyM_1027000	PcyM_1027000-t36_1	PcyM_1027000	N/A	109.09	32.4	0	
PcyM_1027100	PcyM_1027100-t36_1	PcyM_1027100	ROM4	34.72	81.68	0	
PcyM_1027200	PcyM_1027200-t36_1	PcyM_1027200	N/A	33.34	12.25	63.69	
PcyM_1027300	PcyM_1027300-t36_1	PcyM_1027300	N/A	24.81	5.38	149.03	
PcyM_1027400	PcyM_1027400-t36_1	PcyM_1027400	N/A	12.06	9.02	0.94	
PcyM_1027500	PcyM_1027500-t36_1	PcyM_1027500	N/A	161.93	14.43	281.38	
PcyM_1027600	PcyM_1027600-t36_1	PcyM_1027600	N/A	1815.05	1069.54	1193.43	
PcyM_1027700	PcyM_1027700-t36_1	PcyM_1027700	N/A	228.05	71.89	156.13	
PcyM_1027800	PcyM_1027800-t36_1	PcyM_1027800	TBP	267.43	88.18	320.89	
PcyM_1027900	PcyM_1027900-t36_1	PcyM_1027900	N/A	366.19	479.78	42.69	
PcyM_1028000	PcyM_1028000-t36_1	PcyM_1028000	N/A	215.75	131.71	304.52	
PcyM_1028100	PcyM_1028100-t36_1	PcyM_1028100	N/A	370.76	1058.09	797.44	
PcyM_1028200	PcyM_1028200-t36_1	PcyM_1028200	SUMO	270.32	153.36	22.62	
PcyM_1028300	PcyM_1028300-t36_1	PcyM_1028300	N/A	13.82	69.15	10.74	
PcyM_1028400	PcyM_1028400-t36_1	PcyM_1028400	N/A	58.42	37.52	81.54	
PcyM_1028600	PcyM_1028600-t36_1	PcyM_1028600	MSH6	122.83	23.19	7.18	
PcyM_1028700	PcyM_1028700-t36_1	PcyM_1028700	N/A	95.98	58.47	19.28	
PcyM_1028800	PcyM_1028800-t36_1	PcyM_1028800	N/A	41.93	25.72	9.63	
PcyM_1028900	PcyM_1028900-t36_1	PcyM_1028900	ALP2b	25.73	46.26	0.73	
PcyM_1029000	PcyM_1029000-t36_1	PcyM_1029000	TRS85	40.31	11.51	6.07	
PcyM_1029100	PcyM_1029100-t36_1	PcyM_1029100	N/A	11.65	5.4	1.67	
PcyM_1029200	PcyM_1029200-t36_1	PcyM_1029200	N/A	105.32	289.38	0	
PcyM_1029300	PcyM_1029300-t36_1	PcyM_1029300	N/A	18.83	3.58	50.24	
PcyM_1029400	PcyM_1029400-t36_1	PcyM_1029400	CEP120	19.72	8.13	6.39	
PcyM_1029500	PcyM_1029500-t36_1	PcyM_1029500	BCKDHB	451.08	368.88	3.8	
PcyM_1029600	PcyM_1029600-t36_1	PcyM_1029600	N/A	33.2	203.43	0	
PcyM_1029700	PcyM_1029700-t36_1	PcyM_1029700	N/A	79.56	57.95	0	
PcyM_1029800	PcyM_1029800-t36_1	PcyM_1029800	N/A	15.67	288.27	38.68	
PcyM_1029900	PcyM_1029900-t36_1	PcyM_1029900	N/A	161.81	71.52	4.57	
PcyM_1030000	PcyM_1030000-t36_1	PcyM_1030000	N/A	142.01	396.27	514.45	
PcyM_1030100	PcyM_1030100-t36_1	PcyM_1030100	ATPase3	91.35	15.3	0.48	
PcyM_1030200	PcyM_1030200-t36_1	PcyM_1030200	N/A	167.04	36.97	1.75	
PcyM_1030300	PcyM_1030300-t36_1	PcyM_1030300	RPL31	4037.85	4304.59	1977.57	
PcyM_1030400	PcyM_1030400-t36_1	PcyM_1030400	MyoB	16.37	4.45	104.71	
PcyM_1030500	PcyM_1030500-t36_1	PcyM_1030500	N/A	15.76	13.35	7.78	
PcyM_1030600	PcyM_1030600-t36_1	PcyM_1030600	ADF1	1504.16	1129.02	766.61	
PcyM_1030800	PcyM_1030800-t36_1	PcyM_1030800	SRSF12	116.95	176.38	233.3	
PcyM_1030900	PcyM_1030900-t36_1	PcyM_1030900	N/A	35.72	77.52	1.56	
PcyM_1031000	PcyM_1031000-t36_1	PcyM_1031000	N/A	7.2	71.46	0	
PcyM_1031100	PcyM_1031100-t36_1	PcyM_1031100	MSP3.11	34.18	44.29	0	
PcyM_1031200	PcyM_1031200-t36_1	PcyM_1031200	MSP3.10	3.85	2.47	1.5	
PcyM_1031300	PcyM_1031300-t36_1	PcyM_1031300	MSP3G	55.22	0.91	3.57	
PcyM_1031400	PcyM_1031400-t36_1	PcyM_1031400	MSP3.9	17.4	21.55	53.78	
PcyM_1031500	PcyM_1031500-t36_1	PcyM_1031500	N/A	20.94	5.11	3.55	
PcyM_1031600	PcyM_1031600-t36_1	PcyM_1031600	MSP3.8	2.92	13.2	0	
PcyM_1031700	PcyM_1031700-t36_1	PcyM_1031700	MSP3.5	42.23	9.34	34.95	
PcyM_1031800	PcyM_1031800-t36_1	PcyM_1031800	N/A	10.09	7.47	1.53	
PcyM_1031900	PcyM_1031900-t36_1	PcyM_1031900	N/A	10.62	36.56	2.04	
PcyM_1032000	PcyM_1032000-t36_1	PcyM_1032000	MSP3.3	50.44	1.79	2.19	
PcyM_1032100	PcyM_1032100-t36_1	PcyM_1032100	MSP3.2	14.1	28.39	3.76	
PcyM_1032200	PcyM_1032200-t36_1	PcyM_1032200	N/A	24.62	34.51	163.74	
PcyM_1032300	PcyM_1032300-t36_1	PcyM_1032300	N/A	37.97	36.58	77.27	
PcyM_1032400	PcyM_1032400-t36_1	PcyM_1032400	MSP3.1	8.58	4.74	0	
PcyM_1032500	PcyM_1032500-t36_1	PcyM_1032500	N/A	20.27	22.99	108.13	
PcyM_1032600	PcyM_1032600-t36_1	PcyM_1032600	IspE	179.32	74.64	0	
PcyM_1032700	PcyM_1032700-t36_1	PcyM_1032700	N/A	117.03	111.42	5.12	
PcyM_1032800	PcyM_1032800-t36_1	PcyM_1032800	N/A	350.61	355.73	0	
PcyM_1032900	PcyM_1032900-t36_1	PcyM_1032900	N/A	342.75	119.1	0	
PcyM_1033000	PcyM_1033000-t36_1	PcyM_1033000	N/A	16.99	12.28	188.82	
PcyM_1033100	PcyM_1033100-t36_1	PcyM_1033100	N/A	7.05	52.19	4.84	
PcyM_1033200	PcyM_1033200-t36_1	PcyM_1033200	N/A	8.26	19.77	11.81	
PcyM_1033300	PcyM_1033300-t36_1	PcyM_1033300	N/A	114.93	314.58	58.37	
PcyM_1033400	PcyM_1033400-t36_1	PcyM_1033400	N/A	1.29	90.62	5.87	
PcyM_1033500	PcyM_1033500-t36_1	PcyM_1033500	N/A	27.94	32.19	0	
PcyM_1033600	PcyM_1033600-t36_1	PcyM_1033600	N/A	96.18	72.1	39.55	
PcyM_1033700	PcyM_1033700-t36_1	PcyM_1033700	VPS11	25.51	22.47	3.79	
PcyM_1033800	PcyM_1033800-t36_1	PcyM_1033800	N/A	209.1	202.46	86.74	
PcyM_1033900	PcyM_1033900-t36_1	PcyM_1033900	CAF1	21.2	27.06	216.27	
PcyM_1034000	PcyM_1034000-t36_1	PcyM_1034000	N/A	0	8.13	0.57	
PcyM_1034100	PcyM_1034100-t36_1	PcyM_1034100	N/A	0.19	2.7	1.1	
PcyM_1034200	PcyM_1034200-t36_1	PcyM_1034200	N/A	1.04	62.95	38.93	
PcyM_1034300	PcyM_1034300-t36_1	PcyM_1034300	SBP1	0	9173.15	0	
PcyM_1034400	PcyM_1034400-t36_1	PcyM_1034400	N/A	0	4.94	0	
PcyM_1034500	PcyM_1034500-t36_1	PcyM_1034500	N/A	184.38	456.31	15.68	
PcyM_1034600	PcyM_1034600-t36_1	PcyM_1034600	N/A	0.09	130.47	0.4	
PcyM_1034700	PcyM_1034700-t36_1	PcyM_1034700	N/A	0	83.89	0	
PcyM_1034750	PcyM_1034750-t36_1	PcyM_1034750	N/A	0	26.03	3.84	
PcyM_1034770	PcyM_1034770-t36_1	PcyM_1034770	N/A	0	80.75	0	
PcyM_1034800	PcyM_1034800-t36_1	PcyM_1034800	N/A	0.72	434.92	0	
PcyM_1034900	PcyM_1034900-t36_1	PcyM_1034900	N/A	0	33.58	0	
PcyM_1035000	PcyM_1035000-t36_1	PcyM_1035000	N/A	0	14.86	0	
PcyM_1035100	PcyM_1035100-t36_1	PcyM_1035100	N/A	0	27.48	1.69	
PcyM_1035200	PcyM_1035200-t36_1	PcyM_1035200	N/A	0	6.49	0	
PcyM_1035300	PcyM_1035300-t36_1	PcyM_1035300	N/A	0.26	168.33	0.63	
PcyM_1035400	PcyM_1035400-t36_1	PcyM_1035400	N/A	0	198.74	0	
PcyM_1035500	PcyM_1035500-t36_1	PcyM_1035500	N/A	0	154.89	2.25	
PcyM_1035600	PcyM_1035600-t36_1	PcyM_1035600	N/A	0	339.38	0	
PcyM_1035700	PcyM_1035700-t36_1	PcyM_1035700	N/A	0	14.26	0	
PcyM_1035750	PcyM_1035750-t36_1	PcyM_1035750	N/A	0	19.89	0	
PcyM_1035800	PcyM_1035800-t36_1	PcyM_1035800	N/A	0	34.08	0	
PcyM_1035900	PcyM_1035900-t36_1	PcyM_1035900	N/A	0.21	0.13	0	
PcyM_1036000	PcyM_1036000-t36_1	PcyM_1036000	N/A	0	6.46	2.97	
PcyM_1036100	PcyM_1036100-t36_1	PcyM_1036100	N/A	0	5.57	0	
PcyM_1036200	PcyM_1036200-t36_1	PcyM_1036200	N/A	0	28.09	0	
PcyM_1036300	PcyM_1036300-t36_1	PcyM_1036300	N/A	0	3.87	0	
PcyM_1036400	PcyM_1036400-t36_1	PcyM_1036400	N/A	0	0.76	0	
PcyM_1036500	PcyM_1036500-t36_1	PcyM_1036500	N/A	0	14.58	0	
PcyM_1036600	PcyM_1036600-t36_1	PcyM_1036600	N/A	0	3.76	0	
PcyM_1036700	PcyM_1036700-t36_1	PcyM_1036700	N/A	0	0.47	0	
PcyM_1036750	PcyM_1036750-t36_1	PcyM_1036750	N/A	0	0.95	0	
PcyM_1036800	PcyM_1036800-t36_1	PcyM_1036800	N/A	0	10.18	0	
PcyM_1036900	PcyM_1036900-t36_1	PcyM_1036900	N/A	0	12.18	0	
PcyM_1037000	PcyM_1037000-t36_1	PcyM_1037000	N/A	0.03	2.79	0	
PcyM_1037050	PcyM_1037050-t36_1	PcyM_1037050	N/A	0	9.18	0	
PcyM_1037100	PcyM_1037100-t36_1	PcyM_1037100	N/A	0	1.3	0	
PcyM_1037150	PcyM_1037150-t36_1	PcyM_1037150	N/A	0	0.88	0	
PcyM_1037200	PcyM_1037200-t36_1	PcyM_1037200	N/A	0	7.99	0	
PcyM_1037300	PcyM_1037300-t36_1	PcyM_1037300	N/A	0	12.4	1.98	
PcyM_1037350	PcyM_1037350-t36_1	PcyM_1037350	N/A	0	36.73	0	
PcyM_1037400	PcyM_1037400-t36_1	PcyM_1037400	N/A	0	10.92	0	
PcyM_1037600	PcyM_1037600-t36_1	PcyM_1037600	N/A	0	1.41	0	
PcyM_1100100	PcyM_1100100-t36_1	PcyM_1100100	N/A	0	6.83	2.33	
PcyM_1100200	PcyM_1100200-t36_1	PcyM_1100200	N/A	0	11.56	0	
PcyM_1100300	PcyM_1100300-t36_1	PcyM_1100300	N/A	0	589.9	1.53	
PcyM_1100400	PcyM_1100400-t36_1	PcyM_1100400	N/A	0	441.59	0	
PcyM_1100500	PcyM_1100500-t36_1	PcyM_1100500	N/A	0	278.49	0	
PcyM_1100600	PcyM_1100600-t36_1	PcyM_1100600	N/A	0.31	123.24	0	
PcyM_1100700	PcyM_1100700-t36_1	PcyM_1100700	N/A	0.46	6553.57	2.23	
PcyM_1101000	PcyM_1101000-t36_1	PcyM_1101000	N/A	0.9	97.3	6.42	
PcyM_1101400	PcyM_1101400-t36_1	PcyM_1101400	N/A	77.23	73.86	2.51	
PcyM_1101500	PcyM_1101500-t36_1	PcyM_1101500	N/A	44.08	22.25	0.51	
PcyM_1101600	PcyM_1101600-t36_1	PcyM_1101600	N/A	57.01	53.49	0	
PcyM_1101700	PcyM_1101700-t36_1	PcyM_1101700	N/A	7.1	24.42	0.76	
PcyM_1101800	PcyM_1101800-t36_1	PcyM_1101800	N/A	4.6	105.85	1.99	
PcyM_1101900	PcyM_1101900-t36_1	PcyM_1101900	N/A	4.67	4.67	14.42	
PcyM_1102100	PcyM_1102100-t36_1	PcyM_1102100	N/A	9.73	4.25	0	
PcyM_1102200	PcyM_1102200-t36_1	PcyM_1102200	GPAA1	12.92	15.42	0	
PcyM_1102300	PcyM_1102300-t36_1	PcyM_1102300	N/A	238.25	441.68	118.42	
PcyM_1102400	PcyM_1102400-t36_1	PcyM_1102400	ERCC4	26.94	12.22	15.53	
PcyM_1102500	PcyM_1102500-t36_1	PcyM_1102500	N/A	36.67	14.91	4.84	
PcyM_1102600	PcyM_1102600-t36_1	PcyM_1102600	TIM9	868.8	921.44	95.05	
PcyM_1102700	PcyM_1102700-t36_1	PcyM_1102700	N/A	5.76	6.08	23.74	
PcyM_1102800	PcyM_1102800-t36_1	PcyM_1102800	N/A	211.84	115.69	304.78	
PcyM_1102900	PcyM_1102900-t36_1	PcyM_1102900	N/A	409.97	202.84	1232.2	
PcyM_1103000	PcyM_1103000-t36_1	PcyM_1103000	N/A	114.81	60.49	2.3	
PcyM_1103100	PcyM_1103100-t36_1	PcyM_1103100	RPN11	180.91	100.16	1.42	
PcyM_1103200	PcyM_1103200-t36_1	PcyM_1103200	N/A	312.16	57.71	15.59	
PcyM_1103300	PcyM_1103300-t36_1	PcyM_1103300	N/A	60.28	16.71	3.45	
PcyM_1103400	PcyM_1103400-t36_1	PcyM_1103400	PSOP2	1.66	9.27	109.73	
PcyM_1103500	PcyM_1103500-t36_1	PcyM_1103500	AlaRS	206.25	48.67	100.17	
PcyM_1103600	PcyM_1103600-t36_1	PcyM_1103600	N/A	279.59	373.31	4.42	
PcyM_1103700	PcyM_1103700-t36_1	PcyM_1103700	N/A	261.65	648.66	165.38	
PcyM_1103800	PcyM_1103800-t36_1	PcyM_1103800	N/A	9.68	6.35	47.07	
PcyM_1103900	PcyM_1103900-t36_1	PcyM_1103900	N/A	29.59	71.87	1.27	
PcyM_1104000	PcyM_1104000-t36_1	PcyM_1104000	N/A	9.03	96.81	0	
PcyM_1104100	PcyM_1104100-t36_1	PcyM_1104100	N/A	22.79	19	166.44	
PcyM_1104200	PcyM_1104200-t36_1	PcyM_1104200	SKP1	1551.65	574.54	414.71	
PcyM_1104300	PcyM_1104300-t36_1	PcyM_1104300	N/A	52.95	44.78	109.2	
PcyM_1104500	PcyM_1104500-t36_1	PcyM_1104500	N/A	36.37	20.2	0	
PcyM_1104600	PcyM_1104600-t36_1	PcyM_1104600	N/A	48.52	66.96	71.31	
PcyM_1104700	PcyM_1104700-t36_1	PcyM_1104700	SRPR-alpha	24.52	33.74	12.45	
PcyM_1104800	PcyM_1104800-t36_1	PcyM_1104800	NDK	2167.36	1441.75	506.62	
PcyM_1104900	PcyM_1104900-t36_1	PcyM_1104900	Rhop148	40.03	21.36	0	
PcyM_1105000	PcyM_1105000-t36_1	PcyM_1105000	N/A	18.69	15.55	8.72	
PcyM_1105100	PcyM_1105100-t36_1	PcyM_1105100	N/A	543.53	352.23	0	
PcyM_1105200	PcyM_1105200-t36_1	PcyM_1105200	N/A	13.56	313.13	38.07	
